0,,kBtu/h,kBtu/h
7751,11/19/2002 11:00:00 PM,0,0
7752,11/20/2002,0,0
7753,11/20/2002 1:00:00 AM,0,-1.799646
7754,11/20/2002 2:00:00 AM,0,-0.3733953
7755,11/20/2002 3:00:00 AM,0,0
7756,11/20/2002 4:00:00 AM,0,0
7757,11/20/2002 5:00:00 AM,0,0
7758,11/20/2002 6:00:00 AM,0,-6.849295E-02
7759,11/20/2002 7:00:00 AM,0,0
7760,11/20/2002 8:00:00 AM,0,0
7761,11/20/2002 9:00:00 AM,0,0
7762,11/20/2002 10:00:00 AM,0,0
7763,11/20/2002 11:00:00 AM,0,-1.386319
7764,11/20/2002 12:00:00 PM,0,-1.021572
7765,11/20/2002 1:00:00 PM,0,-0.998974
7766,11/20/2002 2:00:00 PM,0,-0.9814229
7767,11/20/2002 3:00:00 PM,0,-0.8775879
7768,11/20/2002 4:00:00 PM,0,-6.215522E-02
7769,11/20/2002 5:00:00 PM,0,0
7770,11/20/2002 6:00:00 PM,0,0
7771,11/20/2002 7:00:00 PM,0,0
7772,11/20/2002 8:00:00 PM,0,0
7773,11/20/2002 9:00:00 PM,0,0
7774,11/20/2002 10:00:00 PM,0,0
7775,11/20/2002 11:00:00 PM,0,0
7776,11/21/2002,0,0
7777,11/21/2002 1:00:00 AM,0,-1.330945
7778,11/21/2002 2:00:00 AM,0,-1.08846
7779,11/21/2002 3:00:00 AM,0,-0.9984107
7780,11/21/2002 4:00:00 AM,0,-0.4854863
7781,11/21/2002 5:00:00 AM,0,0
7782,11/21/2002 6:00:00 AM,0,-0.11612
7783,11/21/2002 7:00:00 AM,0,0
7784,11/21/2002 8:00:00 AM,0,0
7785,11/21/2002 9:00:00 AM,0,0
7786,11/21/2002 10:00:00 AM,0,0
7787,11/21/2002 11:00:00 AM,0,-1.161196
7788,11/21/2002 12:00:00 PM,0,-0.634866
7789,11/21/2002 1:00:00 PM,0,-0.4819893
7790,11/21/2002 2:00:00 PM,0,-0.4327294
7791,11/21/2002 3:00:00 PM,0,-0.3915849
7792,11/21/2002 4:00:00 PM,0,-0.1312318
7793,11/21/2002 5:00:00 PM,0,0
7794,11/21/2002 6:00:00 PM,0,0
7795,11/21/2002 7:00:00 PM,0,0
7796,11/21/2002 8:00:00 PM,0,0
7797,11/21/2002 9:00:00 PM,0,0
7798,11/21/2002 10:00:00 PM,0,0
7799,11/21/2002 11:00:00 PM,0,0
7800,11/22/2002,0,0
7801,11/22/2002 1:00:00 AM,0,-1.134888
7802,11/22/2002 2:00:00 AM,0,-0.8824277
7803,11/22/2002 3:00:00 AM,0,-0.7537009
7804,11/22/2002 4:00:00 AM,0,-0.6988391
7805,11/22/2002 5:00:00 AM,0,-0.6877785
7806,11/22/2002 6:00:00 AM,0,-0.0497738
7807,11/22/2002 7:00:00 AM,0,0
7808,11/22/2002 8:00:00 AM,0,0
7809,11/22/2002 9:00:00 AM,0,0
7810,11/22/2002 10:00:00 AM,0,0
7811,11/22/2002 11:00:00 AM,0,-1.188549
7812,11/22/2002 12:00:00 PM,0,-0.8065354
7813,11/22/2002 1:00:00 PM,0,-0.6951443
7814,11/22/2002 2:00:00 PM,0,-0.7092786
7815,11/22/2002 3:00:00 PM,0,-0.7075067
7816,11/22/2002 4:00:00 PM,0,-0.1369796
7817,11/22/2002 5:00:00 PM,0,0
7818,11/22/2002 6:00:00 PM,0,0
7819,11/22/2002 7:00:00 PM,0,0
7820,11/22/2002 8:00:00 PM,0,0
7821,11/22/2002 9:00:00 PM,0,0
7822,11/22/2002 10:00:00 PM,0,0
7823,11/22/2002 11:00:00 PM,0,0
7824,11/23/2002,0,0
7825,11/23/2002 1:00:00 AM,0,-1.294009
7826,11/23/2002 2:00:00 AM,0,-1.058488
7827,11/23/2002 3:00:00 AM,0,-0.9627138
7828,11/23/2002 4:00:00 AM,0,-0.9148692
7829,11/23/2002 5:00:00 AM,0,-0.883654
7830,11/23/2002 6:00:00 AM,0,-0.8689182
7831,11/23/2002 7:00:00 AM,0,-0.7150314
7832,11/23/2002 8:00:00 AM,0,-0.1043323
7833,11/23/2002 9:00:00 AM,0,0
7834,11/23/2002 10:00:00 AM,0,0
7835,11/23/2002 11:00:00 AM,0,0
7836,11/23/2002 12:00:00 PM,0,0
7837,11/23/2002 1:00:00 PM,0,-0.494086
7838,11/23/2002 2:00:00 PM,0,-1.431437
7839,11/23/2002 3:00:00 PM,0,-1.373151
7840,11/23/2002 4:00:00 PM,0,-1.362848
7841,11/23/2002 5:00:00 PM,0,-0.2146081
7842,11/23/2002 6:00:00 PM,0,0
7843,11/23/2002 7:00:00 PM,0,0
7844,11/23/2002 8:00:00 PM,0,0
7845,11/23/2002 9:00:00 PM,0,0
7846,11/23/2002 10:00:00 PM,0,-1.426244
7847,11/23/2002 11:00:00 PM,0,-1.3101
7848,11/24/2002,0,-1.272126
7849,11/24/2002 1:00:00 AM,0,-1.237743
7850,11/24/2002 2:00:00 AM,0,-1.195351
7851,11/24/2002 3:00:00 AM,0,-1.060086
7852,11/24/2002 4:00:00 AM,0,0
7853,11/24/2002 5:00:00 AM,0,0
7854,11/24/2002 6:00:00 AM,0,0
7855,11/24/2002 7:00:00 AM,0,0
7856,11/24/2002 8:00:00 AM,0,-0.1148384
7857,11/24/2002 9:00:00 AM,0,0
7858,11/24/2002 10:00:00 AM,0,0
7859,11/24/2002 11:00:00 AM,0,0
7860,11/24/2002 12:00:00 PM,0,0
7861,11/24/2002 1:00:00 PM,0,0
7862,11/24/2002 2:00:00 PM,0,0
7863,11/24/2002 3:00:00 PM,0,0
7864,11/24/2002 4:00:00 PM,0,0
7865,11/24/2002 5:00:00 PM,0,0
7866,11/24/2002 6:00:00 PM,0,0
7867,11/24/2002 7:00:00 PM,0,0
7868,11/24/2002 8:00:00 PM,0,0
7869,11/24/2002 9:00:00 PM,0,0
7870,11/24/2002 10:00:00 PM,0,-1.362629
7871,11/24/2002 11:00:00 PM,0,-1.200325
7872,11/25/2002,0,-1.122037
7873,11/25/2002 1:00:00 AM,0,-1.115518
7874,11/25/2002 2:00:00 AM,0,-9.183969E-02
7875,11/25/2002 3:00:00 AM,0,0
7876,11/25/2002 4:00:00 AM,0,0
7877,11/25/2002 5:00:00 AM,0,0
7878,11/25/2002 6:00:00 AM,0,-6.761284E-02
7879,11/25/2002 7:00:00 AM,0,0
7880,11/25/2002 8:00:00 AM,0,0
7881,11/25/2002 9:00:00 AM,0,0
7882,11/25/2002 10:00:00 AM,0,0
7883,11/25/2002 11:00:00 AM,0,-1.480414
7884,11/25/2002 12:00:00 PM,0,-1.243902
7885,11/25/2002 1:00:00 PM,0,-1.19916
7886,11/25/2002 2:00:00 PM,0,-1.148655
7887,11/25/2002 3:00:00 PM,0,-1.01272
7888,11/25/2002 4:00:00 PM,0,-0.1603261
7889,11/25/2002 5:00:00 PM,0,0
7890,11/25/2002 6:00:00 PM,0,0
7891,11/25/2002 7:00:00 PM,0,0
7892,11/25/2002 8:00:00 PM,0,0
7893,11/25/2002 9:00:00 PM,0,0
7894,11/25/2002 10:00:00 PM,0,0
7895,11/25/2002 11:00:00 PM,0,0
7896,11/26/2002,0,0
7897,11/26/2002 1:00:00 AM,0,-1.466027
7898,11/26/2002 2:00:00 AM,0,-1.209754
7899,11/26/2002 3:00:00 AM,0,-1.101877
7900,11/26/2002 4:00:00 AM,0,-1.059838
7901,11/26/2002 5:00:00 AM,0,-1.05535
7902,11/26/2002 6:00:00 AM,0,-5.905267E-02
7903,11/26/2002 7:00:00 AM,0,0
7904,11/26/2002 8:00:00 AM,0,0
7905,11/26/2002 9:00:00 AM,0,0
7906,11/26/2002 10:00:00 AM,0,0
7907,11/26/2002 11:00:00 AM,0,-1.381816
7908,11/26/2002 12:00:00 PM,0,-1.110013
7909,11/26/2002 1:00:00 PM,0,-0.9496951
7910,11/26/2002 2:00:00 PM,0,-0.8062499
7911,11/26/2002 3:00:00 PM,0,-0.6625949
7912,11/26/2002 4:00:00 PM,0,-0.1225502
7913,11/26/2002 5:00:00 PM,0,0
7914,11/26/2002 6:00:00 PM,0,0
7915,11/26/2002 7:00:00 PM,0,0
7916,11/26/2002 8:00:00 PM,0,0
7917,11/26/2002 9:00:00 PM,0,0
7918,11/26/2002 10:00:00 PM,0,0
7919,11/26/2002 11:00:00 PM,0,0
7920,11/27/2002,0,0
7921,11/27/2002 1:00:00 AM,0,-1.190862
7922,11/27/2002 2:00:00 AM,0,-0.925657
7923,11/27/2002 3:00:00 AM,0,-0.8167216
7924,11/27/2002 4:00:00 AM,0,-0.7105253
7925,11/27/2002 5:00:00 AM,0,-0.6569058
7926,11/27/2002 6:00:00 AM,0,-9.729123E-02
7927,11/27/2002 7:00:00 AM,0,0
7928,11/27/2002 8:00:00 AM,0,0
7929,11/27/2002 9:00:00 AM,0,0
7930,11/27/2002 10:00:00 AM,0,0
7931,11/27/2002 11:00:00 AM,0,-1.227428
7932,11/27/2002 12:00:00 PM,0,-0.9828002
7933,11/27/2002 1:00:00 PM,0,-0.8768559
7934,11/27/2002 2:00:00 PM,0,-0.802012
7935,11/27/2002 3:00:00 PM,0,-0.7812665
7936,11/27/2002 4:00:00 PM,0,-5.251643E-02
7937,11/27/2002 5:00:00 PM,0,0
7938,11/27/2002 6:00:00 PM,0,0
7939,11/27/2002 7:00:00 PM,0,0
7940,11/27/2002 8:00:00 PM,0,0
7941,11/27/2002 9:00:00 PM,0,0
7942,11/27/2002 10:00:00 PM,0,0
7943,11/27/2002 11:00:00 PM,0,0
7944,11/28/2002,0,0
7945,11/28/2002 1:00:00 AM,0,-1.165943
7946,11/28/2002 2:00:00 AM,0,0
7947,11/28/2002 3:00:00 AM,0,0
7948,11/28/2002 4:00:00 AM,0,0
7949,11/28/2002 5:00:00 AM,0,0
7950,11/28/2002 6:00:00 AM,0,-8.080062E-02
7951,11/28/2002 7:00:00 AM,0,0
7952,11/28/2002 8:00:00 AM,0,0
7953,11/28/2002 9:00:00 AM,0,0
7954,11/28/2002 10:00:00 AM,0,0
7955,11/28/2002 11:00:00 AM,0,-2.126467
7956,11/28/2002 12:00:00 PM,0,-1.624573
7957,11/28/2002 1:00:00 PM,0,-5.128164E-02
7958,11/28/2002 2:00:00 PM,0,0
7959,11/28/2002 3:00:00 PM,0,0
7960,11/28/2002 4:00:00 PM,0,0
7961,11/28/2002 5:00:00 PM,0,0
7962,11/28/2002 6:00:00 PM,0,0
7963,11/28/2002 7:00:00 PM,0,0
7964,11/28/2002 8:00:00 PM,0,0
7965,11/28/2002 9:00:00 PM,0,0
7966,11/28/2002 10:00:00 PM,0,0
7967,11/28/2002 11:00:00 PM,0,0
7968,11/29/2002,0,0
7969,11/29/2002 1:00:00 AM,0,-0.9377432
7970,11/29/2002 2:00:00 AM,0,0
7971,11/29/2002 3:00:00 AM,0,0
7972,11/29/2002 4:00:00 AM,0,0
7973,11/29/2002 5:00:00 AM,0,0
7974,11/29/2002 6:00:00 AM,0,0
7975,11/29/2002 7:00:00 AM,0,0
7976,11/29/2002 8:00:00 AM,0,0
7977,11/29/2002 9:00:00 AM,0,0
7978,11/29/2002 10:00:00 AM,0,0
7979,11/29/2002 11:00:00 AM,0,-1.169719
7980,11/29/2002 12:00:00 PM,0,0
7981,11/29/2002 1:00:00 PM,0,0
7982,11/29/2002 2:00:00 PM,0,0
7983,11/29/2002 3:00:00 PM,0,0
7984,11/29/2002 4:00:00 PM,0,0
7985,11/29/2002 5:00:00 PM,0,0
7986,11/29/2002 6:00:00 PM,0,0
7987,11/29/2002 7:00:00 PM,0,0
7988,11/29/2002 8:00:00 PM,0,0
7989,11/29/2002 9:00:00 PM,0,0
7990,11/29/2002 10:00:00 PM,0,0
7991,11/29/2002 11:00:00 PM,0,0
7992,11/30/2002,0,0
7993,11/30/2002 1:00:00 AM,0,-1.143917
7994,11/30/2002 2:00:00 AM,0,0
7995,11/30/2002 3:00:00 AM,0,0
7996,11/30/2002 4:00:00 AM,0,0
7997,11/30/2002 5:00:00 AM,0,0
7998,11/30/2002 6:00:00 AM,0,0
7999,11/30/2002 7:00:00 AM,0,0
8000,11/30/2002 8:00:00 AM,0,0
8001,11/30/2002 9:00:00 AM,0,0
8002,11/30/2002 10:00:00 AM,0,0
8003,11/30/2002 11:00:00 AM,0,0
8004,11/30/2002 12:00:00 PM,0,0
8005,11/30/2002 1:00:00 PM,0,0
8006,11/30/2002 2:00:00 PM,0,0
8007,11/30/2002 3:00:00 PM,0,0
8008,11/30/2002 4:00:00 PM,0,0
8009,11/30/2002 5:00:00 PM,0,0
8010,11/30/2002 6:00:00 PM,0,0
8011,11/30/2002 7:00:00 PM,0,0
8012,11/30/2002 8:00:00 PM,0,0
8013,11/30/2002 9:00:00 PM,0,0
8014,11/30/2002 10:00:00 PM,0,-1.705356
8015,11/30/2002 11:00:00 PM,0,-0.2917446
8016,12/1/2002,0,0
8017,12/1/2002 1:00:00 AM,0,0
8018,12/1/2002 2:00:00 AM,0,0
8019,12/1/2002 3:00:00 AM,0,0
8020,12/1/2002 4:00:00 AM,0,0
8021,12/1/2002 5:00:00 AM,0,0
8022,12/1/2002 6:00:00 AM,0,0
8023,12/1/2002 7:00:00 AM,0,0
8024,12/1/2002 8:00:00 AM,0,-4.877391E-02
8025,12/1/2002 9:00:00 AM,0,0
8026,12/1/2002 10:00:00 AM,0,0
8027,12/1/2002 11:00:00 AM,0,0
8028,12/1/2002 12:00:00 PM,0,0
8029,12/1/2002 1:00:00 PM,0,0
8030,12/1/2002 2:00:00 PM,0,0
8031,12/1/2002 3:00:00 PM,0,0
8032,12/1/2002 4:00:00 PM,0,0
8033,12/1/2002 5:00:00 PM,0,0
8034,12/1/2002 6:00:00 PM,0,0
8035,12/1/2002 7:00:00 PM,0,0
8036,12/1/2002 8:00:00 PM,0,0
8037,12/1/2002 9:00:00 PM,0,0
8038,12/1/2002 10:00:00 PM,0,-1.117776
8039,12/1/2002 11:00:00 PM,0,-0.8560966
8040,12/2/2002,0,-0.7057796
8041,12/2/2002 1:00:00 AM,0,-0.5048016
8042,12/2/2002 2:00:00 AM,0,0
8043,12/2/2002 3:00:00 AM,0,0
8044,12/2/2002 4:00:00 AM,0,0
8045,12/2/2002 5:00:00 AM,0,0
8046,12/2/2002 6:00:00 AM,0,-6.833936E-02
8047,12/2/2002 7:00:00 AM,0,0
8048,12/2/2002 8:00:00 AM,0,0
8049,12/2/2002 9:00:00 AM,0,0
8050,12/2/2002 10:00:00 AM,0,0
8051,12/2/2002 11:00:00 AM,0,-2.208178
8052,12/2/2002 12:00:00 PM,0,-0.8925312
8053,12/2/2002 1:00:00 PM,0,0
8054,12/2/2002 2:00:00 PM,0,0
8055,12/2/2002 3:00:00 PM,0,0
8056,12/2/2002 4:00:00 PM,0,0
8057,12/2/2002 5:00:00 PM,0,0
8058,12/2/2002 6:00:00 PM,0,0
8059,12/2/2002 7:00:00 PM,0,0
8060,12/2/2002 8:00:00 PM,0,0
8061,12/2/2002 9:00:00 PM,0,0
8062,12/2/2002 10:00:00 PM,0,0
8063,12/2/2002 11:00:00 PM,0,0
8064,12/3/2002,0,0
8065,12/3/2002 1:00:00 AM,0,-1.0861
8066,12/3/2002 2:00:00 AM,0,0
8067,12/3/2002 3:00:00 AM,0,0
8068,12/3/2002 4:00:00 AM,0,0
8069,12/3/2002 5:00:00 AM,0,0
8070,12/3/2002 6:00:00 AM,0,0
8071,12/3/2002 7:00:00 AM,0,0
8072,12/3/2002 8:00:00 AM,0,0
8073,12/3/2002 9:00:00 AM,0,0
8074,12/3/2002 10:00:00 AM,0,0
8075,12/3/2002 11:00:00 AM,0,-1.501404
8076,12/3/2002 12:00:00 PM,0,-3.968445E-02
8077,12/3/2002 1:00:00 PM,0,0
8078,12/3/2002 2:00:00 PM,0,0
8079,12/3/2002 3:00:00 PM,0,0
8080,12/3/2002 4:00:00 PM,0,0
8081,12/3/2002 5:00:00 PM,0,0
8082,12/3/2002 6:00:00 PM,0,0
8083,12/3/2002 7:00:00 PM,0,0
8084,12/3/2002 8:00:00 PM,0,0
8085,12/3/2002 9:00:00 PM,0,0
8086,12/3/2002 10:00:00 PM,0,0
8087,12/3/2002 11:00:00 PM,0,0
8088,12/4/2002,0,0
8089,12/4/2002 1:00:00 AM,0,-1.294045
8090,12/4/2002 2:00:00 AM,0,0
8091,12/4/2002 3:00:00 AM,0,0
8092,12/4/2002 4:00:00 AM,0,0
8093,12/4/2002 5:00:00 AM,0,0
8094,12/4/2002 6:00:00 AM,0,0
8095,12/4/2002 7:00:00 AM,0,0
8096,12/4/2002 8:00:00 AM,0,0
8097,12/4/2002 9:00:00 AM,0,0
8098,12/4/2002 10:00:00 AM,0,0
8099,12/4/2002 11:00:00 AM,0,-1.447232
8100,12/4/2002 12:00:00 PM,0,0
8101,12/4/2002 1:00:00 PM,0,0
8102,12/4/2002 2:00:00 PM,0,0
8103,12/4/2002 3:00:00 PM,0,0
8104,12/4/2002 4:00:00 PM,0,0
8105,12/4/2002 5:00:00 PM,0,0
8106,12/4/2002 6:00:00 PM,0,0
8107,12/4/2002 7:00:00 PM,0,0
8108,12/4/2002 8:00:00 PM,0,0
8109,12/4/2002 9:00:00 PM,0,0
8110,12/4/2002 10:00:00 PM,0,0
8111,12/4/2002 11:00:00 PM,0,0
8112,12/5/2002,0,0
8113,12/5/2002 1:00:00 AM,0,-1.404719
8114,12/5/2002 2:00:00 AM,0,0
8115,12/5/2002 3:00:00 AM,0,0
8116,12/5/2002 4:00:00 AM,0,0
8117,12/5/2002 5:00:00 AM,0,0
8118,12/5/2002 6:00:00 AM,0,0
8119,12/5/2002 7:00:00 AM,0,0
8120,12/5/2002 8:00:00 AM,0,0
8121,12/5/2002 9:00:00 AM,0,0
8122,12/5/2002 10:00:00 AM,0,0
8123,12/5/2002 11:00:00 AM,0,-1.588654
8124,12/5/2002 12:00:00 PM,0,-0.1812612
8125,12/5/2002 1:00:00 PM,0,0
8126,12/5/2002 2:00:00 PM,0,-6.521197E-02
8127,12/5/2002 3:00:00 PM,0,0
8128,12/5/2002 4:00:00 PM,0,-6.833615E-02
8129,12/5/2002 5:00:00 PM,0,0
8130,12/5/2002 6:00:00 PM,0,0
8131,12/5/2002 7:00:00 PM,0,0
8132,12/5/2002 8:00:00 PM,0,0
8133,12/5/2002 9:00:00 PM,0,0
8134,12/5/2002 10:00:00 PM,0,0
8135,12/5/2002 11:00:00 PM,0,0
8136,12/6/2002,0,0
8137,12/6/2002 1:00:00 AM,0,-1.583015
8138,12/6/2002 2:00:00 AM,0,-0.1070027
8139,12/6/2002 3:00:00 AM,0,0
8140,12/6/2002 4:00:00 AM,0,0
8141,12/6/2002 5:00:00 AM,0,0
8142,12/6/2002 6:00:00 AM,0,-0.0846199
8143,12/6/2002 7:00:00 AM,0,0
8144,12/6/2002 8:00:00 AM,0,0
8145,12/6/2002 9:00:00 AM,0,0
8146,12/6/2002 10:00:00 AM,0,0
8147,12/6/2002 11:00:00 AM,0,-1.431129
8148,12/6/2002 12:00:00 PM,0,-0.2519636
8149,12/6/2002 1:00:00 PM,0,0
8150,12/6/2002 2:00:00 PM,0,0
8151,12/6/2002 3:00:00 PM,0,0
8152,12/6/2002 4:00:00 PM,0,-4.674337E-02
8153,12/6/2002 5:00:00 PM,0,0
8154,12/6/2002 6:00:00 PM,0,0
8155,12/6/2002 7:00:00 PM,0,0
8156,12/6/2002 8:00:00 PM,0,0
8157,12/6/2002 9:00:00 PM,0,0
8158,12/6/2002 10:00:00 PM,0,0
8159,12/6/2002 11:00:00 PM,0,0
8160,12/7/2002,0,0
8161,12/7/2002 1:00:00 AM,0,-0.9752325
8162,12/7/2002 2:00:00 AM,0,-0.5478299
8163,12/7/2002 3:00:00 AM,0,-0.3172483
8164,12/7/2002 4:00:00 AM,0,-0.1356752
8165,12/7/2002 5:00:00 AM,0,0
8166,12/7/2002 6:00:00 AM,0,0
8167,12/7/2002 7:00:00 AM,0,0
8168,12/7/2002 8:00:00 AM,0,-9.532662E-02
8169,12/7/2002 9:00:00 AM,0,0
8170,12/7/2002 10:00:00 AM,0,0
8171,12/7/2002 11:00:00 AM,0,0
8172,12/7/2002 12:00:00 PM,0,0
8173,12/7/2002 1:00:00 PM,0,-0.5964097
8174,12/7/2002 2:00:00 PM,0,-1.213903
8175,12/7/2002 3:00:00 PM,0,0
8176,12/7/2002 4:00:00 PM,0,0
8177,12/7/2002 5:00:00 PM,0,0
8178,12/7/2002 6:00:00 PM,0,0
8179,12/7/2002 7:00:00 PM,0,0
8180,12/7/2002 8:00:00 PM,0,0
8181,12/7/2002 9:00:00 PM,0,0
8182,12/7/2002 10:00:00 PM,0,-1.582268
8183,12/7/2002 11:00:00 PM,0,-1.342894
8184,12/8/2002,0,-1.204592
8185,12/8/2002 1:00:00 AM,0,-1.178956
8186,12/8/2002 2:00:00 AM,0,-0.485676
8187,12/8/2002 3:00:00 AM,0,0
8188,12/8/2002 4:00:00 AM,0,0
8189,12/8/2002 5:00:00 AM,0,0
8190,12/8/2002 6:00:00 AM,0,0
8191,12/8/2002 7:00:00 AM,0,0
8192,12/8/2002 8:00:00 AM,0,-6.944507E-02
8193,12/8/2002 9:00:00 AM,0,0
8194,12/8/2002 10:00:00 AM,0,0
8195,12/8/2002 11:00:00 AM,0,0
8196,12/8/2002 12:00:00 PM,0,0
8197,12/8/2002 1:00:00 PM,0,0
8198,12/8/2002 2:00:00 PM,0,0
8199,12/8/2002 3:00:00 PM,0,0
8200,12/8/2002 4:00:00 PM,0,0
8201,12/8/2002 5:00:00 PM,0,0
8202,12/8/2002 6:00:00 PM,0,0
8203,12/8/2002 7:00:00 PM,0,0
8204,12/8/2002 8:00:00 PM,0,0
8205,12/8/2002 9:00:00 PM,0,0
8206,12/8/2002 10:00:00 PM,0,-1.215049
8207,12/8/2002 11:00:00 PM,0,-0.9857062
8208,12/9/2002,0,-0.8272878
8209,12/9/2002 1:00:00 AM,0,-0.7330449
8210,12/9/2002 2:00:00 AM,0,-0.713618
8211,12/9/2002 3:00:00 AM,0,-0.265849
8212,12/9/2002 4:00:00 AM,0,0
8213,12/9/2002 5:00:00 AM,0,0
8214,12/9/2002 6:00:00 AM,0,-0.1009821
8215,12/9/2002 7:00:00 AM,0,0
8216,12/9/2002 8:00:00 AM,0,0
8217,12/9/2002 9:00:00 AM,0,0
8218,12/9/2002 10:00:00 AM,0,0
8219,12/9/2002 11:00:00 AM,0,-1.271529
8220,12/9/2002 12:00:00 PM,0,-1.024284
8221,12/9/2002 1:00:00 PM,0,-0.9088197
8222,12/9/2002 2:00:00 PM,0,-0.789801
8223,12/9/2002 3:00:00 PM,0,-0.7082421
8224,12/9/2002 4:00:00 PM,0,-4.932421E-02
8225,12/9/2002 5:00:00 PM,0,0
8226,12/9/2002 6:00:00 PM,0,0
8227,12/9/2002 7:00:00 PM,0,0
8228,12/9/2002 8:00:00 PM,0,0
8229,12/9/2002 9:00:00 PM,0,0
8230,12/9/2002 10:00:00 PM,0,0
8231,12/9/2002 11:00:00 PM,0,0
8232,12/10/2002,0,0
8233,12/10/2002 1:00:00 AM,0,-1.966739
8234,12/10/2002 2:00:00 AM,0,-0.2416492
8235,12/10/2002 3:00:00 AM,0,0
8236,12/10/2002 4:00:00 AM,0,0
8237,12/10/2002 5:00:00 AM,0,0
8238,12/10/2002 6:00:00 AM,0,-8.063819E-02
8239,12/10/2002 7:00:00 AM,0,0
8240,12/10/2002 8:00:00 AM,0,0
8241,12/10/2002 9:00:00 AM,0,0
8242,12/10/2002 10:00:00 AM,0,0
8243,12/10/2002 11:00:00 AM,0,-1.712405
8244,12/10/2002 12:00:00 PM,0,-1.157637
8245,12/10/2002 1:00:00 PM,0,-0.8627821
8246,12/10/2002 2:00:00 PM,0,-0.6185616
8247,12/10/2002 3:00:00 PM,0,-0.3628817
8248,12/10/2002 4:00:00 PM,0,-8.271851E-02
8249,12/10/2002 5:00:00 PM,0,0
8250,12/10/2002 6:00:00 PM,0,0
8251,12/10/2002 7:00:00 PM,0,0
8252,12/10/2002 8:00:00 PM,0,0
8253,12/10/2002 9:00:00 PM,0,0
8254,12/10/2002 10:00:00 PM,0,0
8255,12/10/2002 11:00:00 PM,0,0
8256,12/11/2002,0,0
8257,12/11/2002 1:00:00 AM,0,-1.147888
8258,12/11/2002 2:00:00 AM,0,-0.8593213
8259,12/11/2002 3:00:00 AM,0,-0.7373967
8260,12/11/2002 4:00:00 AM,0,-0.6749847
8261,12/11/2002 5:00:00 AM,0,-0.6425923
8262,12/11/2002 6:00:00 AM,0,-0.0926227
8263,12/11/2002 7:00:00 AM,0,0
8264,12/11/2002 8:00:00 AM,0,0
8265,12/11/2002 9:00:00 AM,0,0
8266,12/11/2002 10:00:00 AM,0,0
8267,12/11/2002 11:00:00 AM,0,-1.281426
8268,12/11/2002 12:00:00 PM,0,-0.955812
8269,12/11/2002 1:00:00 PM,0,-0.8147659
8270,12/11/2002 2:00:00 PM,0,-0.7453886
8271,12/11/2002 3:00:00 PM,0,-0.6688434
8272,12/11/2002 4:00:00 PM,0,-4.812575E-02
8273,12/11/2002 5:00:00 PM,0,0
8274,12/11/2002 6:00:00 PM,0,0
8275,12/11/2002 7:00:00 PM,0,0
8276,12/11/2002 8:00:00 PM,0,0
8277,12/11/2002 9:00:00 PM,0,0
8278,12/11/2002 10:00:00 PM,0,0
8279,12/11/2002 11:00:00 PM,0,0
8280,12/12/2002,0,0
8281,12/12/2002 1:00:00 AM,0,-1.506026
8282,12/12/2002 2:00:00 AM,0,-0.9408166
8283,12/12/2002 3:00:00 AM,0,-1.546846E-02
8284,12/12/2002 4:00:00 AM,0,0
8285,12/12/2002 5:00:00 AM,0,0
8286,12/12/2002 6:00:00 AM,0,-6.608447E-02
8287,12/12/2002 7:00:00 AM,0,0
8288,12/12/2002 8:00:00 AM,0,0
8289,12/12/2002 9:00:00 AM,0,0
8290,12/12/2002 10:00:00 AM,0,0
8291,12/12/2002 11:00:00 AM,0,-1.581242
8292,12/12/2002 12:00:00 PM,0,-0.6971946
8293,12/12/2002 1:00:00 PM,0,0
8294,12/12/2002 2:00:00 PM,0,0
8295,12/12/2002 3:00:00 PM,0,0
8296,12/12/2002 4:00:00 PM,0,-6.006795E-02
8297,12/12/2002 5:00:00 PM,0,0
8298,12/12/2002 6:00:00 PM,0,0
8299,12/12/2002 7:00:00 PM,0,0
8300,12/12/2002 8:00:00 PM,0,0
8301,12/12/2002 9:00:00 PM,0,0
8302,12/12/2002 10:00:00 PM,0,0
8303,12/12/2002 11:00:00 PM,0,0
8304,12/13/2002,0,0
8305,12/13/2002 1:00:00 AM,0,-1.520276
8306,12/13/2002 2:00:00 AM,0,0
8307,12/13/2002 3:00:00 AM,0,0
8308,12/13/2002 4:00:00 AM,0,0
8309,12/13/2002 5:00:00 AM,0,0
8310,12/13/2002 6:00:00 AM,0,-9.238316E-02
8311,12/13/2002 7:00:00 AM,0,0
8312,12/13/2002 8:00:00 AM,0,0
8313,12/13/2002 9:00:00 AM,0,0
8314,12/13/2002 10:00:00 AM,0,0
8315,12/13/2002 11:00:00 AM,0,-1.07463
8316,12/13/2002 12:00:00 PM,0,0
8317,12/13/2002 1:00:00 PM,0,0
8318,12/13/2002 2:00:00 PM,0,0
8319,12/13/2002 3:00:00 PM,0,0
8320,12/13/2002 4:00:00 PM,0,-3.839089E-02
8321,12/13/2002 5:00:00 PM,0,0
8322,12/13/2002 6:00:00 PM,0,0
8323,12/13/2002 7:00:00 PM,0,0
8324,12/13/2002 8:00:00 PM,0,0
8325,12/13/2002 9:00:00 PM,0,0
8326,12/13/2002 10:00:00 PM,0,0
8327,12/13/2002 11:00:00 PM,0,0
8328,12/14/2002,0,0
8329,12/14/2002 1:00:00 AM,0,-1.475457
